timestamp,model_name,request_count
2025-06-07 15:24:55,efficientnetb0,45
2025-06-07 15:24:55,resnet18,22
2025-06-07 15:24:55,vit16,91
2025-06-07 15:24:56,resnet18,47
2025-06-07 15:24:56,efficientnetb0,47
2025-06-07 15:24:56,vit16,95
2025-06-07 15:24:57,efficientnetb0,49
2025-06-07 15:24:57,resnet18,49
2025-06-07 15:24:57,vit16,99
2025-06-07 15:24:58,resnet18,50
2025-06-07 15:24:58,vit16,100
2025-06-07 15:24:58,efficientnetb0,50
2025-06-07 15:24:59,resnet18,50
2025-06-07 15:24:59,vit16,100
2025-06-07 15:24:59,efficientnetb0,50
2025-06-07 15:25:00,vit16,100
2025-06-07 15:25:00,resnet18,50
2025-06-07 15:25:00,efficientnetb0,50
2025-06-07 15:25:01,efficientnetb0,50
2025-06-07 15:25:01,resnet18,50
2025-06-07 15:25:01,vit16,100
2025-06-07 15:25:02,efficientnetb0,25
2025-06-07 15:25:02,resnet18,25
2025-06-07 15:25:02,vit16,50
2025-06-07 15:25:03,resnet18,50
2025-06-07 15:25:03,vit16,100
2025-06-07 15:25:03,efficientnetb0,50
2025-06-07 15:25:04,efficientnetb0,50
2025-06-07 15:25:04,resnet18,50
2025-06-07 15:25:04,vit16,100
2025-06-07 15:25:05,efficientnetb0,50
2025-06-07 15:25:05,resnet18,50
2025-06-07 15:25:05,vit16,100
2025-06-07 15:25:06,vit16,100
2025-06-07 15:25:06,efficientnetb0,50
2025-06-07 15:25:06,resnet18,50
2025-06-07 15:25:07,vit16,100
2025-06-07 15:25:07,resnet18,50
2025-06-07 15:25:07,efficientnetb0,50
2025-06-07 15:25:08,efficientnetb0,50
2025-06-07 15:25:08,resnet18,50
2025-06-07 15:25:08,vit16,100
2025-06-07 15:25:09,efficientnetb0,75
2025-06-07 15:25:09,resnet18,75
2025-06-07 15:25:09,vit16,150
2025-06-07 15:25:10,resnet18,25
2025-06-07 15:25:10,vit16,50
2025-06-07 15:25:10,efficientnetb0,25
2025-06-07 15:25:11,efficientnetb0,50
2025-06-07 15:25:11,resnet18,50
2025-06-07 15:25:11,vit16,100
2025-06-07 15:25:12,efficientnetb0,50
2025-06-07 15:25:12,resnet18,50
2025-06-07 15:25:12,vit16,100
2025-06-07 15:25:13,vit16,100
2025-06-07 15:25:13,efficientnetb0,50
2025-06-07 15:25:13,resnet18,50
2025-06-07 15:25:14,resnet18,50
2025-06-07 15:25:14,vit16,100
2025-06-07 15:25:14,efficientnetb0,50
2025-06-07 15:25:15,efficientnetb0,50
2025-06-07 15:25:15,resnet18,50
2025-06-07 15:25:15,vit16,100
2025-06-07 15:25:16,efficientnetb0,50
2025-06-07 15:25:16,resnet18,50
2025-06-07 15:25:16,vit16,100
2025-06-07 15:25:17,resnet18,50
2025-06-07 15:25:17,vit16,100
2025-06-07 15:25:17,efficientnetb0,50
2025-06-07 15:25:18,efficientnetb0,50
2025-06-07 15:25:18,resnet18,50
2025-06-07 15:25:18,vit16,100
2025-06-07 15:25:19,efficientnetb0,50
2025-06-07 15:25:19,resnet18,50
2025-06-07 15:25:19,vit16,100
2025-06-07 15:25:20,vit16,100
2025-06-07 15:25:20,efficientnetb0,50
2025-06-07 15:25:20,resnet18,50
2025-06-07 15:25:21,vit16,150
2025-06-07 15:25:21,efficientnetb0,75
2025-06-07 15:25:21,resnet18,75
2025-06-07 15:25:22,efficientnetb0,25
2025-06-07 15:25:22,resnet18,25
2025-06-07 15:25:22,vit16,50
2025-06-07 15:25:23,efficientnetb0,50
2025-06-07 15:25:23,resnet18,50
2025-06-07 15:25:23,vit16,100
2025-06-07 15:25:24,vit16,100
2025-06-07 15:25:24,efficientnetb0,50
2025-06-07 15:25:24,resnet18,50
2025-06-07 15:25:25,efficientnetb0,50
2025-06-07 15:25:25,resnet18,50
2025-06-07 15:25:25,vit16,100
2025-06-07 15:25:26,efficientnetb0,50
2025-06-07 15:25:26,resnet18,50
2025-06-07 15:25:26,vit16,100
2025-06-07 15:25:27,resnet18,50
2025-06-07 15:25:27,efficientnetb0,50
2025-06-07 15:25:27,vit16,100
2025-06-07 15:25:28,resnet18,50
2025-06-07 15:25:28,efficientnetb0,50
2025-06-07 15:25:28,vit16,100
