timestamp,model_name,rate
2025-06-07 21:08:56,vit16,76
2025-06-07 21:08:57,efficientnetb0,40
2025-06-07 21:08:57,resnet18,40
2025-06-07 21:08:57,vit16,80
2025-06-07 21:08:58,efficientnetb0,42
2025-06-07 21:08:58,resnet18,42
2025-06-07 21:08:58,vit16,84
2025-06-07 21:08:59,efficientnetb0,44
2025-06-07 21:08:59,resnet18,44
2025-06-07 21:08:59,vit16,88
2025-06-07 21:09:00,efficientnetb0,45
2025-06-07 21:09:00,resnet18,45
2025-06-07 21:09:00,vit16,90
2025-06-07 21:09:01,efficientnetb0,47
2025-06-07 21:09:01,resnet18,47
2025-06-07 21:09:01,vit16,94
2025-06-07 21:09:02,efficientnetb0,50
2025-06-07 21:09:02,resnet18,50
2025-06-07 21:09:02,vit16,100
2025-06-07 21:09:03,efficientnetb0,56
2025-06-07 21:09:03,resnet18,50
2025-06-07 21:09:03,vit16,100
2025-06-07 21:09:04,efficientnetb0,66
2025-06-07 21:09:04,resnet18,50
2025-06-07 21:09:04,vit16,100
2025-06-07 21:09:05,efficientnetb0,70
2025-06-07 21:09:05,resnet18,50
2025-06-07 21:09:05,vit16,100
2025-06-07 21:09:06,efficientnetb0,66
2025-06-07 21:09:06,resnet18,50
2025-06-07 21:09:06,vit16,100
2025-06-07 21:09:07,efficientnetb0,56
2025-06-07 21:09:07,resnet18,50
2025-06-07 21:09:07,vit16,100
2025-06-07 21:09:08,efficientnetb0,44
2025-06-07 21:09:08,resnet18,50
2025-06-07 21:09:08,vit16,100
2025-06-07 21:09:09,efficientnetb0,34
2025-06-07 21:09:09,resnet18,50
2025-06-07 21:09:09,vit16,100
2025-06-07 21:09:10,efficientnetb0,31
2025-06-07 21:09:10,resnet18,50
2025-06-07 21:09:10,vit16,100
2025-06-07 21:09:11,efficientnetb0,31
2025-06-07 21:09:11,resnet18,50
2025-06-07 21:09:11,vit16,100
2025-06-07 21:09:12,efficientnetb0,39
2025-06-07 21:09:12,resnet18,50
2025-06-07 21:09:12,vit16,100
2025-06-07 21:09:13,efficientnetb0,50
2025-06-07 21:09:13,resnet18,50
2025-06-07 21:09:13,vit16,100
2025-06-07 21:09:14,efficientnetb0,61
2025-06-07 21:09:14,resnet18,50
2025-06-07 21:09:14,vit16,100
2025-06-07 21:09:15,efficientnetb0,70
2025-06-07 21:09:15,resnet18,50
2025-06-07 21:09:15,vit16,100
2025-06-07 21:09:16,efficientnetb0,66
2025-06-07 21:09:16,resnet18,50
2025-06-07 21:09:16,vit16,100
2025-06-07 21:09:17,efficientnetb0,56
2025-06-07 21:09:17,resnet18,50
2025-06-07 21:09:17,vit16,100
2025-06-07 21:09:18,efficientnetb0,44
2025-06-07 21:09:18,resnet18,50
2025-06-07 21:09:18,vit16,100
2025-06-07 21:09:19,efficientnetb,34
2025-06-07 21:09:19,efficientnetb0,39
2025-06-07 21:09:19,resnet18,50
2025-06-07 21:09:19,vit16,100
2025-06-07 21:09:20,efficientnetb,34
2025-06-07 21:09:20,efficientnetb0,31
2025-06-07 21:09:20,resnet18,50
2025-06-07 21:09:20,vit16,100
2025-06-07 21:09:21,efficientnetb,34
2025-06-07 21:09:21,efficientnetb0,31
2025-06-07 21:09:21,resnet18,50
2025-06-07 21:09:21,vit16,100
2025-06-07 21:09:22,efficientnetb,34
2025-06-07 21:09:22,efficientnetb0,39
2025-06-07 21:09:22,resnet18,50
2025-06-07 21:09:22,vit16,100
2025-06-07 21:09:23,efficientnetb,34
2025-06-07 21:09:23,efficientnetb0,56
2025-06-07 21:09:23,resnet18,50
2025-06-07 21:09:23,vit16,100
2025-06-07 21:09:24,efficientnetb,34
2025-06-07 21:09:24,efficientnetb0,61
2025-06-07 21:09:24,resnet18,50
2025-06-07 21:09:24,vit16,100
2025-06-07 21:09:25,efficientnetb,34
2025-06-07 21:09:25,efficientnetb0,70
2025-06-07 21:09:25,resnet18,50
2025-06-07 21:09:25,vit16,100
2025-06-07 21:09:26,efficientnetb,34
2025-06-07 21:09:26,efficientnetb0,66
2025-06-07 21:09:26,resnet18,50
2025-06-07 21:09:26,vit16,100
2025-06-07 21:09:27,efficientnetb,34
2025-06-07 21:09:27,efficientnetb0,56
2025-06-07 21:09:27,resnet18,50
2025-06-07 21:09:27,vit16,100
2025-06-07 21:09:28,efficientnetb,34
2025-06-07 21:09:28,efficientnetb0,44
2025-06-07 21:09:28,resnet18,50
2025-06-07 21:09:28,vit16,100
2025-06-07 21:09:29,efficientnetb,34
2025-06-07 21:09:29,efficientnetb0,34
2025-06-07 21:09:29,resnet18,50
2025-06-07 21:09:29,vit16,100
2025-06-07 21:09:30,efficientnetb,34
2025-06-07 21:09:30,efficientnetb0,30
2025-06-07 21:09:30,resnet18,50
2025-06-07 21:09:30,vit16,100
2025-06-07 21:09:31,efficientnetb,34
2025-06-07 21:09:31,efficientnetb0,31
2025-06-07 21:09:31,resnet18,50
2025-06-07 21:09:31,vit16,100
2025-06-07 21:09:32,efficientnetb,34
2025-06-07 21:09:32,efficientnetb0,39
2025-06-07 21:09:32,resnet18,50
2025-06-07 21:09:32,vit16,100
2025-06-07 21:09:33,efficientnetb,34
2025-06-07 21:09:33,efficientnetb0,50
2025-06-07 21:09:33,resnet18,50
2025-06-07 21:09:33,vit16,100
2025-06-07 21:09:34,efficientnetb,34
2025-06-07 21:09:34,efficientnetb0,61
2025-06-07 21:09:34,resnet18,50
2025-06-07 21:09:34,vit16,100
2025-06-07 21:09:35,efficientnetb,34
2025-06-07 21:09:35,efficientnetb0,70
2025-06-07 21:09:35,resnet18,50
2025-06-07 21:09:35,vit16,100
2025-06-07 21:09:36,efficientnetb,34
2025-06-07 21:09:36,efficientnetb0,66
2025-06-07 21:09:36,resnet18,50
2025-06-07 21:09:36,vit16,100
2025-06-07 21:09:37,efficientnetb,34
2025-06-07 21:09:37,efficientnetb0,56
2025-06-07 21:09:37,resnet18,50
2025-06-07 21:09:37,vit16,100
2025-06-07 21:09:38,efficientnetb,34
2025-06-07 21:09:38,efficientnetb0,44
2025-06-07 21:09:38,resnet18,50
2025-06-07 21:09:38,vit16,100
2025-06-07 21:09:39,efficientnetb,34
2025-06-07 21:09:39,efficientnetb0,34
2025-06-07 21:09:39,resnet18,50
2025-06-07 21:09:39,vit16,100
2025-06-07 21:09:40,efficientnetb,34
2025-06-07 21:09:40,efficientnetb0,30
2025-06-07 21:09:40,resnet18,50
2025-06-07 21:09:40,vit16,100
2025-06-07 21:09:41,efficientnetb,34
2025-06-07 21:09:41,efficientnetb0,31
2025-06-07 21:09:41,resnet18,50
2025-06-07 21:09:41,vit16,100
2025-06-07 21:09:42,efficientnetb,34
2025-06-07 21:09:42,efficientnetb0,39
2025-06-07 21:09:42,resnet18,50
2025-06-07 21:09:42,vit16,100
2025-06-07 21:09:43,efficientnetb,34
2025-06-07 21:09:43,efficientnetb0,56
2025-06-07 21:09:43,resnet18,50
2025-06-07 21:09:43,vit16,100
2025-06-07 21:09:44,efficientnetb,34
2025-06-07 21:09:44,efficientnetb0,61
2025-06-07 21:09:44,resnet18,50
2025-06-07 21:09:44,vit16,100
2025-06-07 21:09:45,efficientnetb,34
2025-06-07 21:09:45,efficientnetb0,70
2025-06-07 21:09:45,resnet18,50
2025-06-07 21:09:45,vit16,100
2025-06-07 21:09:46,efficientnetb,34
2025-06-07 21:09:46,efficientnetb0,66
2025-06-07 21:09:46,resnet18,50
2025-06-07 21:09:46,vit16,100
2025-06-07 21:09:47,efficientnetb,56
2025-06-07 21:09:47,efficientnetb0,61
2025-06-07 21:09:47,resnet18,50
2025-06-07 21:09:47,vit16,100
2025-06-07 21:09:48,efficientnetb,56
2025-06-07 21:09:48,efficientnetb0,44
2025-06-07 21:09:48,resnet18,50
2025-06-07 21:09:48,vit16,100
2025-06-07 21:09:49,efficientnetb,56
2025-06-07 21:09:49,efficientnetb0,34
2025-06-07 21:09:49,resnet18,50
2025-06-07 21:09:49,vit16,100
2025-06-07 21:09:50,efficientnetb,56
2025-06-07 21:09:50,efficientnetb0,30
2025-06-07 21:09:50,resnet18,50
2025-06-07 21:09:50,vit16,100
2025-06-07 21:09:51,efficientnetb,56
2025-06-07 21:09:51,efficientnetb0,34
2025-06-07 21:09:51,resnet18,50
2025-06-07 21:09:51,vit16,100
2025-06-07 21:09:52,efficientnetb,56
2025-06-07 21:09:52,efficientnetb0,34
2025-06-07 21:09:52,resnet18,50
2025-06-07 21:09:52,vit16,100
2025-06-07 21:09:53,efficientnetb,56
2025-06-07 21:09:53,efficientnetb0,50
2025-06-07 21:09:53,resnet18,50
2025-06-07 21:09:53,vit16,100
2025-06-07 21:09:54,efficientnetb,56
2025-06-07 21:09:54,efficientnetb0,61
2025-06-07 21:09:54,resnet18,50
2025-06-07 21:09:54,vit16,100
2025-06-07 21:09:55,efficientnetb,56
2025-06-07 21:09:55,efficientnetb0,70
2025-06-07 21:09:55,resnet18,50
2025-06-07 21:09:55,vit16,100
2025-06-07 21:09:56,efficientnetb,56
2025-06-07 21:09:56,efficientnetb0,66
2025-06-07 21:09:56,resnet18,50
2025-06-07 21:09:56,vit16,100
2025-06-07 21:09:57,efficientnetb,56
2025-06-07 21:09:57,efficientnetb0,56
2025-06-07 21:09:57,resnet18,50
2025-06-07 21:09:57,vit16,100
2025-06-07 21:09:58,efficientnetb,56
2025-06-07 21:09:58,efficientnetb0,44
2025-06-07 21:09:58,resnet18,50
2025-06-07 21:09:58,vit16,100
2025-06-07 21:09:59,efficientnetb,56
2025-06-07 21:09:59,efficientnetb0,34
2025-06-07 21:09:59,resnet18,50
2025-06-07 21:09:59,vit16,100
2025-06-07 21:10:00,efficientnetb,56
2025-06-07 21:10:00,efficientnetb0,30
2025-06-07 21:10:00,resnet18,50
2025-06-07 21:10:00,vit16,100
2025-06-07 21:10:01,efficientnetb,56
2025-06-07 21:10:01,efficientnetb0,34
2025-06-07 21:10:01,resnet18,50
2025-06-07 21:10:01,vit16,100
2025-06-07 21:10:02,efficientnetb,56
2025-06-07 21:10:02,efficientnetb0,34
2025-06-07 21:10:02,resnet18,50
2025-06-07 21:10:02,vit16,100
2025-06-07 21:10:03,efficientnetb,56
2025-06-07 21:10:03,efficientnetb0,50
2025-06-07 21:10:03,resnet18,50
2025-06-07 21:10:03,vit16,100
2025-06-07 21:10:04,efficientnetb,56
2025-06-07 21:10:04,efficientnetb0,61
2025-06-07 21:10:04,resnet18,50
2025-06-07 21:10:04,vit16,100
2025-06-07 21:10:05,efficientnetb,56
2025-06-07 21:10:05,efficientnetb0,69
2025-06-07 21:10:05,resnet18,50
2025-06-07 21:10:05,vit16,100
2025-06-07 21:10:06,efficientnetb,56
2025-06-07 21:10:06,efficientnetb0,69
2025-06-07 21:10:06,resnet18,50
2025-06-07 21:10:06,vit16,100
2025-06-07 21:10:07,efficientnetb,56
2025-06-07 21:10:07,efficientnetb0,56
2025-06-07 21:10:07,resnet18,50
2025-06-07 21:10:07,vit16,100
2025-06-07 21:10:08,efficientnetb,56
2025-06-07 21:10:08,efficientnetb0,44
2025-06-07 21:10:08,resnet18,50
2025-06-07 21:10:08,vit16,100
2025-06-07 21:10:09,efficientnetb,56
2025-06-07 21:10:09,efficientnetb0,34
2025-06-07 21:10:09,resnet18,50
2025-06-07 21:10:09,vit16,100
2025-06-07 21:10:10,efficientnetb,56
2025-06-07 21:10:10,efficientnetb0,30
2025-06-07 21:10:10,resnet18,50
2025-06-07 21:10:10,vit16,100
2025-06-07 21:10:11,efficientnetb,56
2025-06-07 21:10:11,efficientnetb0,34
2025-06-07 21:10:11,resnet18,50
2025-06-07 21:10:11,vit16,100
2025-06-07 21:10:12,efficientnetb,56
2025-06-07 21:10:12,efficientnetb0,34
2025-06-07 21:10:12,resnet18,50
2025-06-07 21:10:12,vit16,100
2025-06-07 21:10:13,efficientnetb,56
2025-06-07 21:10:13,efficientnetb0,50
2025-06-07 21:10:13,resnet18,50
2025-06-07 21:10:13,vit16,100
2025-06-07 21:10:14,efficientnetb,56
2025-06-07 21:10:14,efficientnetb0,61
2025-06-07 21:10:14,resnet18,50
2025-06-07 21:10:14,vit16,100
2025-06-07 21:10:15,efficientnetb,56
2025-06-07 21:10:15,efficientnetb0,70
2025-06-07 21:10:15,resnet18,50
2025-06-07 21:10:15,vit16,100
2025-06-07 21:10:16,efficientnetb,56
2025-06-07 21:10:16,efficientnetb0,69
2025-06-07 21:10:16,resnet18,50
2025-06-07 21:10:16,vit16,100
2025-06-07 21:10:17,efficientnetb,56
2025-06-07 21:10:17,efficientnetb0,56
2025-06-07 21:10:17,r,50
2025-06-07 21:10:17,resnet18,50
2025-06-07 21:10:17,vit16,100
2025-06-07 21:10:18,efficientnetb,56
2025-06-07 21:10:18,efficientnetb0,44
2025-06-07 21:10:18,r,50
2025-06-07 21:10:18,resnet18,50
2025-06-07 21:10:18,vit16,100
2025-06-07 21:10:19,efficientnetb,56
2025-06-07 21:10:19,efficientnetb0,34
2025-06-07 21:10:19,r,50
2025-06-07 21:10:19,resnet18,50
2025-06-07 21:10:19,vit16,100
2025-06-07 21:10:20,efficientnetb,56
2025-06-07 21:10:20,efficientnetb0,30
2025-06-07 21:10:20,r,50
2025-06-07 21:10:20,resnet18,50
2025-06-07 21:10:20,vit16,100
2025-06-07 21:10:21,efficientnetb,56
2025-06-07 21:10:21,efficientnetb0,34
2025-06-07 21:10:21,r,50
2025-06-07 21:10:21,resnet18,50
2025-06-07 21:10:21,vit16,100
2025-06-07 21:10:22,efficientnetb,56
2025-06-07 21:10:22,efficientnetb0,39
2025-06-07 21:10:22,r,50
2025-06-07 21:10:22,resnet18,50
2025-06-07 21:10:22,vit16,100
2025-06-07 21:10:23,efficientnetb,56
2025-06-07 21:10:23,efficientnetb0,50
2025-06-07 21:10:23,r,50
2025-06-07 21:10:23,resnet18,59
2025-06-07 21:10:23,vit16,100
2025-06-07 21:10:24,efficientnetb,56
2025-06-07 21:10:24,efficientnetb0,61
2025-06-07 21:10:24,r,50
2025-06-07 21:10:24,resnet18,65
2025-06-07 21:10:24,vit16,100
2025-06-07 21:10:25,efficientnetb,56
2025-06-07 21:10:25,efficientnetb0,69
2025-06-07 21:10:25,r,50
2025-06-07 21:10:25,resnet18,69
2025-06-07 21:10:25,vit16,100
2025-06-07 21:10:26,efficientnetb,56
2025-06-07 21:10:26,efficientnetb0,69
2025-06-07 21:10:26,r,50
2025-06-07 21:10:26,resnet18,69
2025-06-07 21:10:26,vit16,100
2025-06-07 21:10:27,efficientnetb,56
2025-06-07 21:10:27,efficientnetb0,56
2025-06-07 21:10:27,r,50
2025-06-07 21:10:27,resnet18,62
2025-06-07 21:10:27,vit16,100
2025-06-07 21:10:28,efficientnetb,56
2025-06-07 21:10:28,efficientnetb0,44
2025-06-07 21:10:28,r,50
2025-06-07 21:10:28,resnet18,50
2025-06-07 21:10:28,vit16,100
2025-06-07 21:10:29,efficientnetb,56
2025-06-07 21:10:29,efficientnetb0,34
2025-06-07 21:10:29,r,50
2025-06-07 21:10:29,resnet18,50
2025-06-07 21:10:29,vit16,100
2025-06-07 21:10:30,efficientnetb,56
2025-06-07 21:10:30,efficientnetb0,30
2025-06-07 21:10:30,r,50
2025-06-07 21:10:30,resnet18,50
2025-06-07 21:10:30,vit16,100
2025-06-07 21:10:31,efficientnetb,56
2025-06-07 21:10:31,efficientnetb0,34
2025-06-07 21:10:31,r,50
2025-06-07 21:10:31,resnet18,50
2025-06-07 21:10:31,vit16,100
2025-06-07 21:10:32,efficientnetb,56
2025-06-07 21:10:32,efficientnetb0,44
2025-06-07 21:10:32,r,50
2025-06-07 21:10:32,resnet18,50
2025-06-07 21:10:32,vit16,100
2025-06-07 21:10:33,efficientnetb,56
2025-06-07 21:10:33,efficientnetb0,56
2025-06-07 21:10:33,r,50
2025-06-07 21:10:33,resnet18,50
2025-06-07 21:10:33,vit16,100
2025-06-07 21:10:34,efficientnetb,56
2025-06-07 21:10:34,efficientnetb0,66
2025-06-07 21:10:34,r,50
2025-06-07 21:10:34,resnet18,50
2025-06-07 21:10:34,vit16,100
2025-06-07 21:10:35,efficientnetb,56
2025-06-07 21:10:35,efficientnetb0,69
2025-06-07 21:10:35,r,50
2025-06-07 21:10:35,resnet18,50
2025-06-07 21:10:35,vit16,100
2025-06-07 21:10:36,efficientnetb,56
2025-06-07 21:10:36,efficientnetb0,69
2025-06-07 21:10:36,r,50
2025-06-07 21:10:36,resnet18,50
2025-06-07 21:10:36,vit16,100
2025-06-07 21:10:37,efficientnetb,56
2025-06-07 21:10:37,efficientnetb0,61
2025-06-07 21:10:37,r,50
2025-06-07 21:10:37,resnet18,50
2025-06-07 21:10:37,vit16,100
2025-06-07 21:10:38,efficientnetb,56
2025-06-07 21:10:38,efficientnetb0,44
2025-06-07 21:10:38,r,50
2025-06-07 21:10:38,resnet18,50
2025-06-07 21:10:38,vit16,100
2025-06-07 21:10:39,efficientnetb,56
2025-06-07 21:10:39,efficientnetb0,34
2025-06-07 21:10:39,r,50
2025-06-07 21:10:39,resnet18,50
2025-06-07 21:10:39,vit16,100
2025-06-07 21:10:40,efficientnetb,56
2025-06-07 21:10:40,efficientnetb0,30
2025-06-07 21:10:40,r,50
2025-06-07 21:10:40,resnet18,50
2025-06-07 21:10:40,vit16,100
2025-06-07 21:10:41,efficientnetb,56
2025-06-07 21:10:41,efficientnetb0,34
2025-06-07 21:10:41,r,50
2025-06-07 21:10:41,resnet18,50
2025-06-07 21:10:41,vit16,100
2025-06-07 21:10:42,efficientnetb,56
2025-06-07 21:10:42,efficientnetb0,44
2025-06-07 21:10:42,r,50
2025-06-07 21:10:42,resnet18,50
2025-06-07 21:10:42,vit16,100
2025-06-07 21:10:43,efficientnetb,56
2025-06-07 21:10:43,efficientnetb0,25
2025-06-07 21:10:43,r,50
2025-06-07 21:10:43,resnet18,50
2025-06-07 21:10:43,vit16,100
2025-06-07 21:10:44,efficientnetb,56
2025-06-07 21:10:44,efficientnetb0,25
2025-06-07 21:10:44,r,50
2025-06-07 21:10:44,resnet18,50
2025-06-07 21:10:44,vit16,100
2025-06-07 21:10:45,efficientnetb,56
2025-06-07 21:10:45,efficientnetb0,25
2025-06-07 21:10:45,r,50
2025-06-07 21:10:45,resnet18,50
2025-06-07 21:10:45,vit16,100
2025-06-07 21:10:46,efficientnetb,56
2025-06-07 21:10:46,efficientnetb0,25
2025-06-07 21:10:46,r,50
2025-06-07 21:10:46,resnet18,50
2025-06-07 21:10:46,vit16,100
2025-06-07 21:10:47,efficientnetb,56
2025-06-07 21:10:47,efficientnetb0,25
2025-06-07 21:10:47,r,50
2025-06-07 21:10:47,resnet18,50
2025-06-07 21:10:47,vit16,100
2025-06-07 21:10:48,efficientnetb,56
2025-06-07 21:10:48,efficientnetb0,25
2025-06-07 21:10:48,r,50
2025-06-07 21:10:48,resnet18,50
2025-06-07 21:10:48,vit16,100
2025-06-07 21:10:49,efficientnetb,56
2025-06-07 21:10:49,efficientnetb0,25
2025-06-07 21:10:49,r,50
2025-06-07 21:10:49,resnet18,50
2025-06-07 21:10:49,vit16,100
2025-06-07 21:10:50,efficientnetb,56
2025-06-07 21:10:50,efficientnetb0,25
2025-06-07 21:10:50,r,50
2025-06-07 21:10:50,resnet18,50
2025-06-07 21:10:50,vit16,100
2025-06-07 21:10:51,efficientnetb,56
2025-06-07 21:10:51,efficientnetb0,25
2025-06-07 21:10:51,r,50
2025-06-07 21:10:51,resnet18,50
2025-06-07 21:10:51,vit16,100
2025-06-07 21:10:52,efficientnetb,56
2025-06-07 21:10:52,efficientnetb0,25
2025-06-07 21:10:52,r,50
2025-06-07 21:10:52,resnet18,50
2025-06-07 21:10:52,vit16,100
2025-06-07 21:10:53,efficientnetb,56
2025-06-07 21:10:53,efficientnetb0,25
2025-06-07 21:10:53,r,50
2025-06-07 21:10:53,resnet18,50
2025-06-07 21:10:53,vit16,100
2025-06-07 21:10:54,efficientnetb,56
2025-06-07 21:10:54,efficientnetb0,25
2025-06-07 21:10:54,r,50
2025-06-07 21:10:54,resnet18,50
2025-06-07 21:10:54,vit16,100
2025-06-07 21:10:55,efficientnetb,56
2025-06-07 21:10:55,efficientnetb0,25
2025-06-07 21:10:55,r,50
2025-06-07 21:10:55,resnet18,50
2025-06-07 21:10:55,vit16,100
2025-06-07 21:10:56,efficientnetb,56
2025-06-07 21:10:56,efficientnetb0,25
2025-06-07 21:10:56,r,50
2025-06-07 21:10:56,resnet18,50
2025-06-07 21:10:56,vit16,100
2025-06-07 21:10:57,efficientnetb,56
2025-06-07 21:10:57,efficientnetb0,25
2025-06-07 21:10:57,r,50
2025-06-07 21:10:57,resnet18,50
2025-06-07 21:10:57,vit16,100
2025-06-07 21:10:58,efficientnetb,56
2025-06-07 21:10:58,efficientnetb0,25
2025-06-07 21:10:58,r,50
2025-06-07 21:10:58,resnet18,50
2025-06-07 21:10:58,vit16,100
2025-06-07 21:10:59,efficientnetb,56
2025-06-07 21:10:59,efficientnetb0,25
2025-06-07 21:10:59,r,50
2025-06-07 21:10:59,resnet18,50
2025-06-07 21:10:59,vit16,100
2025-06-07 21:11:00,efficientnetb,56
2025-06-07 21:11:00,efficientnetb0,25
2025-06-07 21:11:00,r,50
2025-06-07 21:11:00,resnet18,50
2025-06-07 21:11:00,vit16,100
2025-06-07 21:11:01,efficientnetb,56
2025-06-07 21:11:01,efficientnetb0,25
2025-06-07 21:11:01,r,50
2025-06-07 21:11:01,resnet18,50
2025-06-07 21:11:01,vit16,100
2025-06-07 21:11:02,efficientnetb,56
2025-06-07 21:11:02,efficientnetb0,25
2025-06-07 21:11:02,r,50
2025-06-07 21:11:02,resnet18,50
2025-06-07 21:11:02,vit16,100
2025-06-07 21:11:03,efficientnetb,56
2025-06-07 21:11:03,efficientnetb0,25
2025-06-07 21:11:03,r,50
2025-06-07 21:11:03,resnet18,50
2025-06-07 21:11:03,vit16,100
2025-06-07 21:11:04,efficientnetb,56
2025-06-07 21:11:04,efficientnetb0,25
2025-06-07 21:11:04,r,50
2025-06-07 21:11:04,resnet18,50
2025-06-07 21:11:04,vit16,100
2025-06-07 21:11:05,efficientnetb,56
2025-06-07 21:11:05,efficientnetb0,25
2025-06-07 21:11:05,r,50
2025-06-07 21:11:05,resnet18,50
2025-06-07 21:11:05,vit16,100
2025-06-07 21:11:06,efficientnetb,56
2025-06-07 21:11:06,efficientnetb0,25
2025-06-07 21:11:06,r,50
2025-06-07 21:11:06,resnet18,50
2025-06-07 21:11:06,vit16,100
2025-06-07 21:11:07,efficientnetb,56
2025-06-07 21:11:07,efficientnetb0,25
2025-06-07 21:11:07,r,50
2025-06-07 21:11:07,resnet18,50
2025-06-07 21:11:07,vit16,100
2025-06-07 21:11:08,efficientnetb,56
2025-06-07 21:11:08,efficientnetb0,25
2025-06-07 21:11:08,r,50
2025-06-07 21:11:08,resnet18,50
2025-06-07 21:11:08,vit16,100
2025-06-07 21:11:09,efficientnetb,56
2025-06-07 21:11:09,efficientnetb0,25
2025-06-07 21:11:09,r,50
2025-06-07 21:11:09,resnet18,50
2025-06-07 21:11:09,vit16,100
2025-06-07 21:11:10,efficientnetb,56
2025-06-07 21:11:10,efficientnetb0,25
2025-06-07 21:11:10,r,50
2025-06-07 21:11:10,resnet18,50
2025-06-07 21:11:10,vit16,100
2025-06-07 21:11:11,efficientnetb,56
2025-06-07 21:11:11,efficientnetb0,25
2025-06-07 21:11:11,r,50
2025-06-07 21:11:11,resnet18,50
2025-06-07 21:11:11,vit16,100
2025-06-07 21:11:12,efficientnetb,56
2025-06-07 21:11:12,efficientnetb0,25
2025-06-07 21:11:12,r,50
2025-06-07 21:11:12,resnet18,50
2025-06-07 21:11:12,vit16,100
2025-06-07 21:11:13,efficientnetb,56
2025-06-07 21:11:13,efficientnetb0,25
2025-06-07 21:11:13,r,50
2025-06-07 21:11:13,resnet18,50
2025-06-07 21:11:13,vit16,100
2025-06-07 21:11:14,efficientnetb,56
2025-06-07 21:11:14,efficientnetb0,25
2025-06-07 21:11:14,r,50
2025-06-07 21:11:14,resnet18,50
2025-06-07 21:11:14,vit16,100
2025-06-07 21:11:15,efficientnetb,56
2025-06-07 21:11:15,efficientnetb0,25
2025-06-07 21:11:15,r,50
2025-06-07 21:11:15,resnet18,50
2025-06-07 21:11:15,vit16,100
2025-06-07 21:11:16,efficientnetb,56
2025-06-07 21:11:16,efficientnetb0,25
2025-06-07 21:11:16,r,50
2025-06-07 21:11:16,resnet18,50
2025-06-07 21:11:16,vit16,100
2025-06-07 21:11:17,efficientnetb,56
2025-06-07 21:11:17,efficientnetb0,25
2025-06-07 21:11:17,r,50
2025-06-07 21:11:17,resnet18,50
2025-06-07 21:11:17,vit16,100
2025-06-07 21:11:18,efficientnetb,56
2025-06-07 21:11:18,efficientnetb0,25
2025-06-07 21:11:18,r,50
2025-06-07 21:11:18,resnet18,50
2025-06-07 21:11:18,vit16,100
2025-06-07 21:11:19,efficientnetb,56
2025-06-07 21:11:19,efficientnetb0,25
2025-06-07 21:11:19,r,50
2025-06-07 21:11:19,resnet18,50
2025-06-07 21:11:19,vit16,100
2025-06-07 21:11:20,efficientnetb,56
2025-06-07 21:11:20,efficientnetb0,25
2025-06-07 21:11:20,r,50
2025-06-07 21:11:20,resnet18,50
2025-06-07 21:11:20,vit16,100
2025-06-07 21:11:21,efficientnetb,56
2025-06-07 21:11:21,efficientnetb0,25
2025-06-07 21:11:21,r,50
2025-06-07 21:11:21,resnet18,50
