timestamp,model_name,violation_count
2025-06-07 20:53:30,vit16,1
2025-06-07 20:53:31,efficientnetb0,2
2025-06-07 20:53:31,resnet18,2
2025-06-07 20:53:31,vit16,2
2025-06-07 20:53:32,efficientnetb0,2
2025-06-07 20:53:33,efficientnetb0,6
2025-06-07 20:53:34,efficientnetb0,8
2025-06-07 20:53:39,efficientnetb0,1
2025-06-07 20:53:40,efficientnetb0,2
2025-06-07 20:53:41,efficientnetb0,3
2025-06-07 20:53:42,efficientnetb0,4
2025-06-07 20:53:42,vit16,1
2025-06-07 20:53:44,vit16,4
2025-06-07 20:53:45,efficientnetb0,7
2025-06-07 20:53:45,resnet18,21
2025-06-07 20:53:45,vit16,35
2025-06-07 20:53:46,resnet18,24
2025-06-07 20:53:48,resnet18,18
2025-06-07 20:53:49,resnet18,19
2025-06-07 20:53:50,resnet18,16
2025-06-07 20:53:52,resnet18,22
2025-06-07 20:53:53,efficientnetb0,8
2025-06-07 20:53:53,resnet18,23
2025-06-07 20:53:53,vit16,8
2025-06-07 20:53:54,efficientnetb0,40
2025-06-07 20:53:55,efficientnetb0,17
2025-06-07 20:53:56,efficientnetb0,22
2025-06-07 20:53:57,efficientnetb0,26
2025-06-07 20:53:58,efficientnetb0,26
2025-06-07 20:53:59,efficientnetb0,22
2025-06-07 20:54:00,efficientnetb0,17
2025-06-07 20:54:01,efficientnetb0,11
2025-06-07 20:54:02,efficientnetb0,7
2025-06-07 20:54:03,efficientnetb0,7
2025-06-07 20:54:04,efficientnetb0,31
2025-06-07 20:54:05,efficientnetb0,20
2025-06-07 20:54:05,resnet18,17
2025-06-07 20:54:07,resnet18,18
2025-06-07 20:54:08,resnet18,34
2025-06-07 20:54:08,efficientnetb0,26
2025-06-07 20:54:09,resnet18,25
2025-06-07 20:54:10,efficientnetb0,14
2025-06-07 20:54:10,resnet18,35
2025-06-07 20:54:10,vit16,4
2025-06-07 20:54:12,resnet18,25
2025-06-07 20:54:12,vit16,42
2025-06-07 20:54:13,efficientnetb0,7
2025-06-07 20:54:13,resnet18,42
2025-06-07 20:54:13,vit16,52
2025-06-07 20:54:14,resnet18,18
2025-06-07 20:54:14,vit16,18
2025-06-07 20:54:16,vit16,18
2025-06-07 20:54:16,resnet18,25
2025-06-07 20:54:18,efficientnetb0,13
2025-06-07 20:54:18,resnet18,34
2025-06-07 20:54:18,vit16,34
2025-06-07 20:54:19,efficientnetb0,6
2025-06-07 20:54:19,resnet18,25
2025-06-07 20:54:19,vit16,10
2025-06-07 20:54:21,resnet18,25
2025-06-07 20:54:21,vit16,26
2025-06-07 20:54:22,resnet18,25
2025-06-07 20:54:22,vit16,26
2025-06-07 20:54:24,resnet18,25
2025-06-07 20:54:24,vit16,18
2025-06-07 20:54:25,vit16,18
2025-06-07 20:54:25,efficientnetb0,1
2025-06-07 20:54:25,resnet18,25
2025-06-07 20:54:27,efficientnetb0,1
2025-06-07 20:54:27,resnet18,9
2025-06-07 20:54:27,vit16,14
2025-06-07 20:54:28,resnet18,25
2025-06-07 20:54:29,efficientnetb0,6
2025-06-07 20:54:29,resnet18,9
2025-06-07 20:54:29,vit16,2
2025-06-07 20:54:30,vit16,60
2025-06-07 20:54:30,resnet18,25
2025-06-07 20:54:31,vit16,84
2025-06-07 20:54:31,efficientnetb0,17
2025-06-07 20:54:31,resnet18,18
2025-06-07 20:54:32,resnet18,25
2025-06-07 20:54:33,resnet18,12
2025-06-07 20:54:34,resnet18,38
2025-06-07 20:54:34,vit16,26
2025-06-07 20:54:35,efficientnetb0,13
2025-06-07 20:54:35,resnet18,14
2025-06-07 20:54:35,vit16,84
2025-06-07 20:54:36,resnet18,13
2025-06-07 20:54:37,vit16,20
2025-06-07 20:54:37,resnet18,25
2025-06-07 20:54:38,vit16,34
2025-06-07 20:54:38,efficientnetb0,19
2025-06-07 20:54:38,resnet18,14
2025-06-07 20:54:39,resnet18,13
2025-06-07 20:54:40,efficientnetb0,12
2025-06-07 20:54:40,resnet18,27
2025-06-07 20:54:41,efficientnetb0,20
2025-06-07 20:54:41,resnet18,26
2025-06-07 20:54:42,resnet18,25
2025-06-07 20:54:43,efficientnetb0,1
2025-06-07 20:54:43,resnet18,25
2025-06-07 20:54:44,efficientnetb0,14
2025-06-07 20:54:45,efficientnetb0,20
2025-06-07 20:54:46,efficientnetb0,25
2025-06-07 20:54:47,efficientnetb0,27
2025-06-07 20:54:48,efficientnetb0,25
2025-06-07 20:54:49,efficientnetb0,20
2025-06-07 20:54:50,efficientnetb0,14
2025-06-07 20:54:51,efficientnetb0,9
2025-06-07 20:54:52,efficientnetb0,7
2025-06-07 20:54:53,efficientnetb0,15
2025-06-07 20:54:54,efficientnetb0,11
2025-06-07 20:54:55,efficientnetb0,17
2025-06-07 20:54:55,vit16,8
