timestamp,model_name,violation_count
2025-06-07 21:05:07,vit16,39
2025-06-07 21:05:08,efficientnetb0,8
2025-06-07 21:05:08,resnet18,20
2025-06-07 21:05:08,vit16,39
2025-06-07 21:05:09,resnet18,25
2025-06-07 21:05:09,efficientnetb0,38
2025-06-07 21:05:10,vit16,32
2025-06-07 21:05:10,efficientnetb0,9
2025-06-07 21:05:10,resnet18,25
2025-06-07 21:05:11,efficientnetb0,32
2025-06-07 21:05:11,resnet18,25
2025-06-07 21:05:12,efficientnetb0,30
2025-06-07 21:05:12,resnet18,20
2025-06-07 21:05:12,vit16,40
2025-06-07 21:05:13,vit16,40
2025-06-07 21:05:13,efficientnetb0,8
2025-06-07 21:05:13,resnet18,25
2025-06-07 21:05:14,vit16,40
2025-06-07 21:05:14,efficientnetb0,17
2025-06-07 21:05:15,resnet18,20
2025-06-07 21:05:15,vit16,41
2025-06-07 21:05:16,efficientnetb0,4
2025-06-07 21:05:16,resnet18,50
2025-06-07 21:05:17,efficientnetb0,22
2025-06-07 21:05:17,vit16,39
2025-06-07 21:05:18,resnet18,20
2025-06-07 21:05:18,efficientnetb0,8
2025-06-07 21:05:18,vit16,39
2025-06-07 21:05:19,resnet18,25
2025-06-07 21:05:19,efficientnetb0,38
2025-06-07 21:05:20,vit16,32
2025-06-07 21:05:20,efficientnetb0,9
2025-06-07 21:05:20,resnet18,25
2025-06-07 21:05:21,efficientnetb0,32
2025-06-07 21:05:21,resnet18,25
2025-06-07 21:05:22,efficientnetb0,30
2025-06-07 21:05:22,resnet18,20
2025-06-07 21:05:22,vit16,40
2025-06-07 21:05:23,efficientnetb0,8
2025-06-07 21:05:23,resnet18,25
2025-06-07 21:05:23,vit16,40
2025-06-07 21:05:24,vit16,40
2025-06-07 21:05:24,efficientnetb0,17
2025-06-07 21:05:25,resnet18,20
2025-06-07 21:05:25,vit16,41
2025-06-07 21:05:26,efficientnetb0,2
2025-06-07 21:05:26,resnet18,25
2025-06-07 21:05:27,efficientnetb0,21
2025-06-07 21:05:27,resnet18,20
2025-06-07 21:05:27,vit16,78
2025-06-07 21:05:28,efficientnetb0,33
2025-06-07 21:05:29,resnet18,25
2025-06-07 21:05:29,efficientnetb0,13
2025-06-07 21:05:30,vit16,32
2025-06-07 21:05:30,efficientnetb0,44
2025-06-07 21:05:30,resnet18,21
2025-06-07 21:05:31,resnet18,25
2025-06-07 21:05:31,vit16,40
2025-06-07 21:05:32,efficientnetb0,30
2025-06-07 21:05:32,resnet18,25
2025-06-07 21:05:33,efficientnetb0,25
2025-06-07 21:05:33,resnet18,20
2025-06-07 21:05:33,vit16,80
2025-06-07 21:05:35,vit16,41
2025-06-07 21:05:35,efficientnetb0,15
2025-06-07 21:05:36,resnet18,25
2025-06-07 21:05:37,efficientnetb0,21
2025-06-07 21:05:37,resnet18,25
2025-06-07 21:05:37,vit16,32
2025-06-07 21:05:38,efficientnetb0,8
2025-06-07 21:05:38,resnet18,25
2025-06-07 21:05:38,vit16,39
2025-06-07 21:05:39,resnet18,25
2025-06-07 21:05:39,efficientnetb0,38
2025-06-07 21:05:40,resnet18,25
2025-06-07 21:05:40,vit16,32
2025-06-07 21:05:40,efficientnetb0,9
2025-06-07 21:05:41,efficientnetb0,34
2025-06-07 21:05:41,resnet18,25
2025-06-07 21:05:42,efficientnetb0,30
2025-06-07 21:05:42,resnet18,20
2025-06-07 21:05:42,vit16,40
2025-06-07 21:05:43,efficientnetb0,8
2025-06-07 21:05:43,resnet18,25
2025-06-07 21:05:43,vit16,40
2025-06-07 21:05:44,efficientnetb0,17
2025-06-07 21:05:44,vit16,40
2025-06-07 21:05:45,vit16,41
2025-06-07 21:05:45,resnet18,20
2025-06-07 21:05:46,efficientnetb0,2
2025-06-07 21:05:46,resnet18,25
2025-06-07 21:05:47,efficientnetb0,21
2025-06-07 21:05:47,resnet18,21
2025-06-07 21:05:47,vit16,80
2025-06-07 21:05:48,efficientnetb0,8
2025-06-07 21:05:48,resnet18,31
2025-06-07 21:05:49,efficientnetb0,38
2025-06-07 21:05:49,resnet18,32
2025-06-07 21:05:50,vit16,32
2025-06-07 21:05:50,efficientnetb0,44
2025-06-07 21:05:50,resnet18,38
2025-06-07 21:05:51,resnet18,34
2025-06-07 21:05:52,efficientnetb0,30
2025-06-07 21:05:52,resnet18,32
2025-06-07 21:05:52,vit16,30
