timestamp,model_name,violation_count
2025-06-07 14:28:09,efficientnetb0,1
2025-06-07 14:28:10,resnet18,1
2025-06-07 14:28:11,resnet18,1
2025-06-07 14:28:12,efficientnetb0,1
2025-06-07 14:28:12,vit16,4
2025-06-07 14:28:14,vit16,2
2025-06-07 14:28:15,resnet18,2
2025-06-07 14:28:15,vit16,12
2025-06-07 14:28:16,resnet18,2
2025-06-07 14:28:16,vit16,4
2025-06-07 14:28:17,resnet18,2
2025-06-07 14:28:17,vit16,2
2025-06-07 14:28:18,resnet18,1
2025-06-07 14:28:18,efficientnetb0,1
2025-06-07 14:28:18,vit16,2
2025-06-07 14:28:20,resnet18,1
2025-06-07 14:28:20,efficientnetb0,1
2025-06-07 14:28:22,resnet18,2
2025-06-07 14:28:23,resnet18,1
2025-06-07 14:28:23,vit16,2
2025-06-07 14:28:24,efficientnetb0,1
2025-06-07 14:28:24,vit16,2
2025-06-07 14:28:26,resnet18,1
2025-06-07 14:28:26,vit16,12
2025-06-07 14:28:27,vit16,10
2025-06-07 14:28:28,resnet18,2
2025-06-07 14:28:28,vit16,2
2025-06-07 14:28:29,resnet18,1
2025-06-07 14:28:29,vit16,4
2025-06-07 14:28:30,vit16,2
2025-06-07 14:28:30,efficientnetb0,1
2025-06-07 14:28:32,vit16,12
2025-06-07 14:28:33,resnet18,2
2025-06-07 14:28:33,vit16,12
2025-06-07 14:28:34,vit16,4
2025-06-07 14:28:35,efficientnetb0,1
2025-06-07 14:28:35,vit16,10
2025-06-07 14:28:37,resnet18,1
2025-06-07 14:28:37,vit16,12
2025-06-07 14:28:38,resnet18,2
2025-06-07 14:28:38,vit16,4
2025-06-07 14:28:39,resnet18,1
2025-06-07 14:28:39,vit16,2
2025-06-07 14:28:40,efficientnetb0,1
2025-06-07 14:28:40,vit16,2
2025-06-07 14:28:42,vit16,4
2025-06-07 14:28:42,resnet18,1
2025-06-07 14:28:43,resnet18,2
2025-06-07 14:28:43,vit16,2
2025-06-07 14:28:44,resnet18,2
2025-06-07 14:28:44,vit16,4
2025-06-07 14:28:45,efficientnetb0,1
2025-06-07 14:28:45,resnet18,1
2025-06-07 14:28:45,vit16,4
2025-06-07 14:28:47,vit16,2
2025-06-07 14:28:48,resnet18,1
2025-06-07 14:28:48,vit16,12
2025-06-07 14:28:49,resnet18,1
2025-06-07 14:28:49,vit16,4
2025-06-07 14:28:50,efficientnetb0,1
2025-06-07 14:28:50,vit16,20
2025-06-07 14:28:52,vit16,2
2025-06-07 14:28:52,resnet18,1
2025-06-07 14:28:53,resnet18,1
2025-06-07 14:28:53,vit16,2
2025-06-07 14:28:54,vit16,12
2025-06-07 14:28:55,resnet18,1
2025-06-07 14:28:55,vit16,4
2025-06-07 14:28:56,efficientnetb0,1
2025-06-07 14:28:56,resnet18,1
2025-06-07 14:28:56,vit16,12
2025-06-07 14:28:59,vit16,12
2025-06-07 14:29:00,resnet18,1
2025-06-07 14:29:00,vit16,20
2025-06-07 14:29:01,vit16,4
2025-06-07 14:29:01,resnet18,1
2025-06-07 14:29:02,vit16,12
2025-06-07 14:29:02,resnet18,1
2025-06-07 14:29:03,resnet18,1
2025-06-07 14:29:03,vit16,12
2025-06-07 14:29:04,efficientnetb0,1
2025-06-07 14:29:04,vit16,20
2025-06-07 14:29:06,resnet18,1
2025-06-07 14:29:06,vit16,2
2025-06-07 14:29:07,resnet18,1
2025-06-07 14:29:07,vit16,4
2025-06-07 14:29:08,resnet18,1
2025-06-07 14:29:08,vit16,4
2025-06-07 14:29:09,efficientnetb0,1
2025-06-07 14:29:09,vit16,2
2025-06-07 14:29:10,resnet18,1
2025-06-07 14:29:10,efficientnetb0,8
2025-06-07 14:29:11,resnet18,1
2025-06-07 14:29:12,efficientnetb0,1
2025-06-07 14:29:12,vit16,12
2025-06-07 14:29:14,resnet18,2
2025-06-07 14:29:15,resnet18,1
2025-06-07 14:29:15,vit16,10
2025-06-07 14:29:16,efficientnetb0,1
2025-06-07 14:29:17,resnet18,1
2025-06-07 14:29:18,vit16,2
2025-06-07 14:29:19,efficientnetb0,1
2025-06-07 14:29:19,resnet18,1
2025-06-07 14:29:19,vit16,12
2025-06-07 14:29:21,vit16,10
2025-06-07 14:29:21,resnet18,1
2025-06-07 14:29:22,efficientnetb0,1
2025-06-07 14:29:22,vit16,2
2025-06-07 14:29:23,efficientnetb0,8
2025-06-07 14:29:23,resnet18,1
2025-06-07 14:29:24,resnet18,2
2025-06-07 14:29:24,vit16,2
2025-06-07 14:29:25,efficientnetb0,1
2025-06-07 14:29:25,resnet18,1
2025-06-07 14:29:25,vit16,12
2025-06-07 14:29:27,resnet18,2
2025-06-07 14:29:28,vit16,4
2025-06-07 14:29:28,efficientnetb0,1
2025-06-07 14:29:28,resnet18,1
2025-06-07 14:29:30,resnet18,1
2025-06-07 14:29:30,efficientnetb0,1
2025-06-07 14:29:32,resnet18,2
2025-06-07 14:29:33,vit16,2
2025-06-07 14:29:34,efficientnetb0,1
2025-06-07 14:29:34,vit16,10
2025-06-07 14:29:35,resnet18,1
2025-06-07 14:29:36,resnet18,1
2025-06-07 14:29:37,efficientnetb0,1
2025-06-07 14:29:37,vit16,12
2025-06-07 14:29:39,resnet18,2
2025-06-07 14:29:41,efficientnetb0,1
2025-06-07 14:29:41,vit16,10
2025-06-07 14:29:42,resnet18,1
2025-06-07 14:29:43,resnet18,2
2025-06-07 14:29:44,resnet18,1
2025-06-07 14:29:44,efficientnetb0,1
2025-06-07 14:29:44,vit16,4
